budget,budget_label,claim_type,method,source_seed,support_seed,query_rows,query_condition_blocks,accuracy,macro_f1,balanced_accuracy,worst_class_f1,block_majority_accuracy,block_majority_macro_f1,prediction_sha256
35,5-shot (35 labels),TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,46,205439,3150,63,0.11777777777777777,0.10857107015999055,0.11777777777777777,0.0,0.1111111111111111,0.10491477562684992,b4ae289fc42ac36cfd9bdb94960f613259cc4eb40baeb54c5b37b9eefb9071eb
35,5-shot (35 labels),TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,46,230003,3150,63,0.1622222222222222,0.13907527724388632,0.16222222222222224,0.0,0.15873015873015872,0.13511720477664751,a8d5629b52ea68719eb97dd95004e4de70d731cddbec9f1808e0a7ea62e045d5
35,5-shot (35 labels),TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,46,254959,3150,63,0.09365079365079365,0.06152935259131536,0.09365079365079365,0.0,0.09523809523809523,0.06252368321333839,ad3397657e9f62c49994ef39072555476c72f15d081b40b104ded513a87e5157
35,5-shot (35 labels),TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,46,280001,3150,63,0.15396825396825398,0.12763757219175775,0.15396825396825395,0.0,0.14285714285714285,0.11848850651371659,2e1db126f4a8df32ddb55ec3a74b6b4bed1afa1f8451cb18507040df2acaa6b1
35,5-shot (35 labels),TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,46,305093,3150,63,0.10666666666666667,0.08026448257088781,0.10666666666666666,0.0,0.1111111111111111,0.08324003582624272,a8f7ab58ad3377b9f49910a87c85c0bd37304ffbd81ed17a33ca25aa761be2a0
35,5-shot (35 labels),TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,46,330017,3150,63,0.12476190476190477,0.11703830512989977,0.12476190476190475,0.0,0.12698412698412698,0.11936805025040319,e73fc49bf4c6a7ae6e7f9a8c56ffd4f70264dbd4660e06874e5cb5db6fd797b9
35,5-shot (35 labels),TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,46,355031,3150,63,0.17174603174603176,0.15614372346834834,0.17174603174603176,0.0,0.1746031746031746,0.1586767148330904,e4af92455eeeb1b03fb763e37450783f49847dc7d8fde732e5df76359584a366
35,5-shot (35 labels),TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,46,380041,3150,63,0.1349206349206349,0.11457710731947071,0.13492063492063494,0.0,0.12698412698412698,0.10579710144927536,b91beb4ed2810460b2ce0768777e7c5a21686e8e424d1c0ea4e86c1285707d26
35,5-shot (35 labels),TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,46,405019,3150,63,0.1253968253968254,0.10311079463961646,0.1253968253968254,0.0,0.12698412698412698,0.10374149659863945,243c55cba0e52f90fb7970e56234954737ea6dd18fdc00fe847499c215b48225
35,5-shot (35 labels),TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,46,430007,3150,63,0.09587301587301587,0.06566866068903468,0.09587301587301589,0.0,0.09523809523809523,0.06357927786499215,25ed8d84187ef29760dee080aae928c185aed21db3d7dc778cf46c9f2633ebf4
35,5-shot (35 labels),TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,46,455003,3150,63,0.0892063492063492,0.07449872533915383,0.0892063492063492,0.0,0.07936507936507936,0.06550802139037433,1788071ee51c31191d572cf02e5fcace5f77259e48b8b632fbf83e7b260e1c2f
35,5-shot (35 labels),TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,46,480017,3150,63,0.11968253968253968,0.09931490651076404,0.1196825396825397,0.0,0.12698412698412698,0.10866910866910869,b0c6399e12827b53208b02c557c9525c8db675b0ac01c1b56b755e786541e0af
35,5-shot (35 labels),TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,46,505027,3150,63,0.14095238095238094,0.12436821330132986,0.14095238095238097,0.0,0.14285714285714285,0.12663616171106123,a615d79837f845b322f1c1e467792df005c9d58a36fc50c327ccd96ffd075dbf
35,5-shot (35 labels),TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,46,530017,3150,63,0.14285714285714285,0.11428982115582888,0.14285714285714285,0.0,0.14285714285714285,0.11409203232485139,75052583a27baa5224fa8b8de744ecc22dcfb7ca765db4531035bf7046ede44a
35,5-shot (35 labels),TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,46,555029,3150,63,0.11777777777777777,0.09546437492634026,0.11777777777777779,0.0,0.1111111111111111,0.08633271490414349,d6ea87bc07228bee5256f87b06b9fdb8e9532c5ba53aa7e0631379cde738c307
35,5-shot (35 labels),TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,46,580031,3150,63,0.1111111111111111,0.08186290046638944,0.11111111111111112,0.0,0.1111111111111111,0.08214691712228658,e66688c9655db84eed16a33f4040d5d977064386e39d0fcf7f37985454d065f7
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,104729,3150,63,0.09682539682539683,0.08451452212616775,0.09682539682539683,0.0,0.09523809523809523,0.0821283979178716,3aca0530405b09123c2d08d02a479342851476021c4d8b6f71b73fcac86e8c7d
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,130363,3150,63,0.10793650793650794,0.09698558671980671,0.10793650793650793,0.0,0.1111111111111111,0.09899749373433583,fa82892559f9e3a2c0e3c1f53cd0a63a9429c8ac61b52c7a9f985fcd167baf04
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,155921,3150,63,0.1253968253968254,0.11642661789889007,0.1253968253968254,0.0,0.12698412698412698,0.11753559723484534,2382cc5c864a73a96adaf7917c4a588aa970eb8fbd30ed45541990c955629037
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,181081,3150,63,0.15301587301587302,0.13962674383490706,0.15301587301587302,0.0,0.15873015873015872,0.14426497871876023,fbf1b50976b2913c340c4355bb04ba6994d230ce2c659806c1e50a5735a3307e
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,205439,3150,63,0.09619047619047619,0.09620836318642532,0.09619047619047619,0.0,0.09523809523809523,0.09468599033816424,6556057cb1dd625a74d7bd23b058128febe05eea5e6208ad9ab0be829224b101
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,230003,3150,63,0.14476190476190476,0.12848625846398906,0.14476190476190479,0.0,0.14285714285714285,0.12472510327201403,0c9b84061c2c91c4f063ddd4b3917b4df1169acdf560dcf82a9c8d0a086edba3
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,254959,3150,63,0.08317460317460318,0.08043738370008227,0.08317460317460316,0.0,0.07936507936507936,0.07606516290726817,349f5b5d894c83d34b8cbf51055b1d2b1fab1ed69563b01446ba208bd32fdecf
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,280001,3150,63,0.11365079365079366,0.11270851935106356,0.11365079365079366,0.0,0.1111111111111111,0.11000716075904046,44358e962b8be299520fb9ec2b6fcff9532a19f0b2db451dc0f9d9f48bccf636
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,305093,3150,63,0.11238095238095239,0.1015718621326964,0.11238095238095237,0.0,0.1111111111111111,0.09899749373433583,3eb441bbe096dfd81118d3911caf46dde019517eb20a2362a52fa8feadcbf266
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,330017,3150,63,0.07142857142857142,0.07071240465314885,0.07142857142857142,0.0,0.06349206349206349,0.06296992481203008,ee5a8b439be658fc7eb4e090d3550506ea5cd071c82400248dd7990e5bd56dc2
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,355031,3150,63,0.11714285714285715,0.11563408748389419,0.11714285714285715,0.0,0.12698412698412698,0.12528860028860028,4b9d52702de269c9f52c4a0a3208bfab536f278edc1fb9baf2c431460fa99cb5
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,380041,3150,63,0.09619047619047619,0.09144565894725741,0.09619047619047619,0.0,0.09523809523809523,0.09151667046403889,31929a63aae592d76194741eccc75100724b8fc4923bf9e858c54399e3356fad
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,405019,3150,63,0.08761904761904762,0.08152122092189883,0.08761904761904761,0.0,0.09523809523809523,0.0891156462585034,7173949c3004fbcccbbee6f1e59cae67c3ee9ae3632ab7a586426d9cfc68e40d
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,430007,3150,63,0.09587301587301587,0.0854371842146092,0.09587301587301587,0.0,0.09523809523809523,0.08357142857142856,d077d26d8f09faee4cce42d55f2f2850f7fbbcb8e4e8c6e9d1f2a7a0f0843a60
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,455003,3150,63,0.09365079365079365,0.0868475862354396,0.09365079365079365,0.0,0.09523809523809523,0.08701754385964912,c8fe9c8cd6ee5b6a6c76b9351033e85e7b2f4fa9cbe5257baf006f2724bc021d
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,480017,3150,63,0.12634920634920635,0.1165213077560142,0.12634920634920635,0.0,0.12698412698412698,0.11554421768707482,ddbdaed6a0919bc7c6e0d45395d0ca92738ad389891ac6406b8d9bda3ca68709
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,505027,3150,63,0.11904761904761904,0.11204994927435734,0.11904761904761904,0.0,0.1111111111111111,0.10138680033416876,b552c553032712b8eab59f0f0d990907fb0a7f9dbec2102d32304a6d6a0294d1
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,530017,3150,63,0.10952380952380952,0.10170601383126059,0.10952380952380951,0.0,0.1111111111111111,0.10291638186375028,0a745fc14fd9c14044fd1d66ee17c42fb74e45e952d498c92a47d20efa6fc22c
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,555029,3150,63,0.11460317460317461,0.09460142436407026,0.1146031746031746,0.0,0.1111111111111111,0.09040372670807453,334d69aca5b000c6eecc372b3c653a48e60d2c0b46d293f33d5f2faec5db63fe
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,42,580031,3150,63,0.14,0.13318064148675193,0.13999999999999999,0.0,0.14285714285714285,0.13505050505050506,4f3434e83eaf77499bc5bb6f393ed53f42047ce456f7e94f73df365ce5adbde8
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,104729,3150,63,0.18412698412698414,0.17090289815155124,0.1841269841269841,0.0070921985815602835,0.19047619047619047,0.17633369137128535,575e1dfd8f38100c6eb28bb6ee807e895226ba7d0cfea5b652bf7426b31d1208
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,130363,3150,63,0.2126984126984127,0.19257621638243685,0.2126984126984127,0.0,0.2222222222222222,0.1999725142582285,71b6205107a0ea066a333c1c41425d372d6160d74debd3cdbd8a2b1876df8ed2
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,155921,3150,63,0.13523809523809524,0.13150326701265533,0.13523809523809524,0.0,0.12698412698412698,0.1220258438303551,a681f1808b5c4f32606554d35bc19f779cf734c43f677484394246d68030250b
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,181081,3150,63,0.13777777777777778,0.12931543379713856,0.13777777777777778,0.0,0.14285714285714285,0.13337868480725623,0c82cb47c560a35172a5e3d12c1b40fcf0fcbf4cd600c76b46f2a29a35b3c023
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,205439,3150,63,0.11904761904761904,0.10972000066505919,0.11904761904761905,0.0,0.12698412698412698,0.11487994407249065,fb702e9db9c07ec6d694de5c864cf79a3ef6e1011da4a5a5d6131c216007e744
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,230003,3150,63,0.1796825396825397,0.1690411568000655,0.17968253968253967,0.0,0.19047619047619047,0.17831016464556834,a8a016bb653cb5c0f9a8d634265ab0d9e29bc3947a4401f7f1e320216d44d8bb
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,254959,3150,63,0.1111111111111111,0.09916995025253983,0.11111111111111109,0.0,0.1111111111111111,0.09978536869293173,2c878b240f232fa899c434065470e033823f33a4f8ebf3ecf1acabd62487c8d0
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,280001,3150,63,0.18412698412698414,0.16123855861395878,0.18412698412698414,0.0,0.19047619047619047,0.16682151121318092,f5a01b1d076880be75a54a1c06c44e5e03edddb2944c28c5d6ac171e602dff18
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,305093,3150,63,0.15428571428571428,0.14148880845400771,0.1542857142857143,0.0,0.15873015873015872,0.144310968534571,5bcf9d02fe6515e25b30f94fb8deea5c303720615bbb0a6e6a25b7af035d55a9
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,330017,3150,63,0.12634920634920635,0.1193230557277161,0.12634920634920635,0.0,0.12698412698412698,0.11879109538552261,559cb805182552d21e50aca9bc9f0befe7952be2dfd4d70229c3057a26c1d070
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,355031,3150,63,0.16857142857142857,0.1594933732589072,0.1685714285714286,0.0855106888361045,0.1746031746031746,0.16512784601019895,6f5b2975fafa11dc41890359037273dc00a82e609dfd3905e6c500679376bba5
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,380041,3150,63,0.13238095238095238,0.12384138591206774,0.13238095238095238,0.0,0.14285714285714285,0.13148926237161532,ba16442c9bfa5fe329f55d21b92afc72605b4b17ab029bab1ab12b0a779ee7b2
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,405019,3150,63,0.16317460317460317,0.15035910548263873,0.16317460317460317,0.016689847009735744,0.1746031746031746,0.1586830789347952,bba3f478312cb746145e6ed180511896bd812c42c347dcef2bb8be1c64b0d3e9
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,430007,3150,63,0.17523809523809525,0.16598127613605132,0.17523809523809522,0.0,0.1746031746031746,0.16541950113378684,6aa849280c22dea0fc8eae2172074d678ebac763e744449bb7ae51d495471ff0
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,455003,3150,63,0.13365079365079366,0.12288078783966229,0.13365079365079366,0.0,0.14285714285714285,0.13410449199922883,d95ce10b440d228f5174119647b67d8937442acb3cff74a74277a3193e98b1d0
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,480017,3150,63,0.10603174603174603,0.09936486441441916,0.10603174603174603,0.0,0.1111111111111111,0.10276679841897232,6d77e3f051341122271d57df59061340dc418d798db686d3479832257cf08fe6
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,505027,3150,63,0.08634920634920636,0.07832088059437682,0.08634920634920633,0.0,0.07936507936507936,0.07242281527995813,41ac3f43aa0cf8c226e33c7080a9df50bc14e55d68f3cff85947ddc26cb12b24
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,530017,3150,63,0.1346031746031746,0.12627205922860368,0.13460317460317459,0.0,0.14285714285714285,0.13471177944862153,ee17820ed4d80bf8a55998062e50696344a72919e502c4d8ae27888c47f83946
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,555029,3150,63,0.09777777777777778,0.0920566990607473,0.09777777777777778,0.0,0.09523809523809523,0.09097505668934239,dfe7efad3b20b5fce1c48be2b190b9acde544c731034cc9dfc4602a3ac76b8e3
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,43,580031,3150,63,0.17809523809523808,0.1730672454276556,0.1780952380952381,0.0,0.19047619047619047,0.1858619811560988,52d7f2f5eaa2a0a0d879aa6580e0c220d6184db82578004f47af944962d38e47
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,104729,3150,63,0.15079365079365079,0.1419483248200355,0.15079365079365079,0.0,0.15873015873015872,0.14916693950307394,9884e76ba5bb13356bdeb13fcbe1e281f9a7abf29077627192a861e0e9018b19
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,130363,3150,63,0.15079365079365079,0.15224261460301752,0.15079365079365079,0.0,0.15873015873015872,0.16148851148851148,d997e5b615fa55e2320d9866012fd80e03f7db17bcc7e7279676279e7020379d
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,155921,3150,63,0.1253968253968254,0.12215049812138114,0.12539682539682537,0.0,0.12698412698412698,0.1222938298126268,cced3a99de9d382c3fed6e8b49a33c733b8e11c1424118311b2632f135d045b7
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,181081,3150,63,0.17047619047619048,0.16987679432313668,0.17047619047619048,0.0,0.1746031746031746,0.17451963241436924,6980d8526b6d53df30b9180e1fd34fb98c27df3e61686ad39143e829057a1b7d
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,205439,3150,63,0.10095238095238095,0.09342088272734173,0.10095238095238097,0.0,0.09523809523809523,0.08880534670008355,2048d616418b65a0f92f51556bb04a4b0f2d603139576fe2a13dcef7194dfcd9
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,230003,3150,63,0.16444444444444445,0.17526615192276346,0.16444444444444442,0.0,0.1746031746031746,0.18573356468093308,a0ec4bebdb2a7a9266b4bb62fc31a29c0b8e1258b968439633ebd34e137b1463
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,254959,3150,63,0.10476190476190476,0.10687558564800477,0.10476190476190475,0.0,0.1111111111111111,0.11224489795918367,d6dfd9761ab2765048e5f9f39fcadf5ebcadbd8e890b7da76c741def50e72f09
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,280001,3150,63,0.14634920634920634,0.13949017325231608,0.1463492063492063,0.0,0.14285714285714285,0.13374149659863943,144c7d1c4c04301d86e1e6c733713f734188633d781c9208ec7211280528f540
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,305093,3150,63,0.14507936507936509,0.13867909204014453,0.14507936507936509,0.0,0.15873015873015872,0.151801864910724,a7494ac664f0131ff4db51c36bdcd809a50e1e1a2a03f9b072431606fd658c1e
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,330017,3150,63,0.08253968253968254,0.0826884475720842,0.08253968253968254,0.0,0.07936507936507936,0.07980665950590762,82188d7beb41af8eb6cfb2777698678ec4d89e0463acda3efc0fbaed80cf07d8
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,355031,3150,63,0.1438095238095238,0.13993820207110322,0.1438095238095238,0.0,0.15873015873015872,0.1549468910371166,4bcd1e70a73714a3174554e3b76f034d5a84cf9b789daf9b97272fa8626a3b9a
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,380041,3150,63,0.11174603174603175,0.10766746630039244,0.11174603174603173,0.0,0.1111111111111111,0.10583276372750057,78ddfc1ca16015f25505353446948af9f0db910d25f71b832fb2df16ad0033a5
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,405019,3150,63,0.14317460317460318,0.14500723525373818,0.14317460317460315,0.0,0.14285714285714285,0.14443432875542558,33efa9849b172094eab9554480111c98eb0c8c50a57a39eda0e5a1ddafd83ee4
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,430007,3150,63,0.08666666666666667,0.08407013541409691,0.08666666666666667,0.0,0.09523809523809523,0.09462890051125346,5d52a4b52dfb66efdb5ed0b012180908be0f4fea504a77d05464b4c3d0dc0012
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,455003,3150,63,0.14984126984126983,0.14077470842188658,0.14984126984126986,0.0,0.15873015873015872,0.15086545795927947,9b676e63abdd5c1dc5028bf022c617d0d753ceaff4098bbb8184d1c9016b0031
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,480017,3150,63,0.14603174603174604,0.13257889540035278,0.146031746031746,0.0,0.14285714285714285,0.12863097183953673,b52a3209cdecc39a72ec35a74b1d9414f6fe88915343c5422964c8eacef651c7
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,505027,3150,63,0.18761904761904763,0.18650184644759346,0.18761904761904763,0.0,0.20634920634920634,0.20451572237286525,00962ce31cba71e6ef06e4c9dfc35c645f55b393fc17e63fcfbe8af586ff69c9
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,530017,3150,63,0.11555555555555555,0.11802225739256157,0.11555555555555555,0.0,0.1111111111111111,0.11086691086691088,43d212dcdb44b63e1e43210e23b7b4cfd4f2d913e1b7fb10c5003bf1c658e368
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,555029,3150,63,0.11428571428571428,0.10863100457278815,0.1142857142857143,0.0,0.1111111111111111,0.10522028913660164,54cc32de008b8f6069529206deb4a79102654d433ef046a422443a32da7cef28
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,44,580031,3150,63,0.13365079365079366,0.12201384158272142,0.13365079365079363,0.0,0.14285714285714285,0.13201203558346417,a53b8be4edfb93dd3f325560160ba8d264492e532c47fcb336ba6a68fb528c0b
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,45,104729,3150,63,0.15301587301587302,0.13158610175315352,0.15301587301587302,0.0,0.15873015873015872,0.1354978354978355,081eaa8df3db604d841ca69eb286c85791383debb157309c61d48e32c7364f53
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,45,130363,3150,63,0.15714285714285714,0.14074539842298966,0.1571428571428571,0.0,0.15873015873015872,0.142002002936949,0ea4a77df0e8a50a385364fed08217ab1bb3a64a5d54e4d21004234342a94558
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,45,155921,3150,63,0.12126984126984126,0.10772217403966601,0.12126984126984128,0.0,0.12698412698412698,0.11219336219336218,086bf60583417cbfdfabbf5d490d2af8fdf487f53bd127c182ee42cbe9a4879e
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,45,181081,3150,63,0.1492063492063492,0.14642246483047325,0.1492063492063492,0.0,0.15873015873015872,0.15508034154650696,a46031f88a461fadc056636cba2369d3497e0ca6edb367aec503d32788196733
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,45,205439,3150,63,0.08984126984126985,0.08064560560779378,0.08984126984126985,0.0,0.09523809523809523,0.08385093167701863,9bc2f0e8c5066536f33abfec0bbbb21af9b237543066308b15655f3c03092530
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,45,230003,3150,63,0.1380952380952381,0.11729593694701748,0.1380952380952381,0.0,0.14285714285714285,0.12040998217468804,a8b2dbb3d45ec63c5171dc0c5b33f7e405d06392de5dec17850f79a5c7b2a547
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,45,254959,3150,63,0.12380952380952381,0.11360975112104818,0.12380952380952381,0.0,0.12698412698412698,0.11678004535147392,220288445c4275e52206a1c89f6476b114947c299f5d1f604127c01d45720081
50,50 labels,TARGET_ASSISTED_LABELLED_TARGET_CALIBRATION,TARGET_ONLY_COSINE_PROTOTYPE,45,280001,3150,63,0.11396825396825397,0.10058135942606564,0.11396825396825395,0.0,0.1111111111111111,0.09728691476590635,4c28e276cd38d067d30a7b7af5d189e4b310adc722742ae3d38c78d44c0a7c16
